"season","date","team","gameid","opponent","venue","homeaway","result","reg","oppreg","final","oppfinal","Poss","OppPoss","OffRtg","DefRtg","eFG%","TO%","OR%","FTR","OppeFG%","OppTO%","OppOR%","OppFTR","FG%","OppFG%","3PT%","Opp3PT%","FT%","OppFT%","Min","FIC","Off","Def","Reb","Ast","PF","STL","TO","BLK","PTS","FGM","FGA","3PM","3PA","FTM","FTA","OppFIC","OppOff","OppDef","OppReb","OppAst","OppPF","OppSTL","OppTO","OppBLK","OppPTS","OppFGM","OppFGA","Opp3PM","Opp3PA","OppFTM","OppFTA","teamOdds","oppOdds","teamLine","totalLine","playoffGame","ot","mov"
"2012",2012-03-04,"New Zealand Breakers","72485","Perth Wildcats","Challenge Stadium","Away",1,89,89,101,99,86,86,117.3,115,0.594,0.174,0.242,0.275,0.5,0.186,0.333,0.394,52.2,45.1,41.7,50,76,82.4,"225",72.1,8,25,33,23,25,10,15,0,101,36,69,10,24,19,25,73.5,12,24,36,25,25,9,16,5,99,32,71,7,14,28,34,NA,NA,NA,NA,"N","Y",2
"2012",2012-03-04,"Townsville Crocodiles","72484","Melbourne United","Townsville Entertainment Centre","Home",1,67,64,67,64,72,72,92.5,88.3,0.4,0.29,0.417,0.418,0.419,0.29,0.438,0.194,36.4,38.7,21.1,20,79.3,63.2,"200",37.6,15,21,36,13,18,7,21,2,67,20,55,4,19,23,29,29.4,14,18,32,14,23,9,21,1,64,24,62,4,20,12,19,NA,NA,NA,NA,"N","N",3
"2012",2012-03-03,"Adelaide 36ers","72483","Illawarra Hawks","Adelaide Arena","Home",1,77,73,77,73,72,72,106.3,100.8,0.448,0.193,0.324,0.431,0.453,0.166,0.281,0.234,37.9,40.6,50,37.5,75.8,78.9,"200",52.4,11,23,34,15,18,7,14,4,77,22,58,8,16,25,33,41.1,9,23,32,11,20,7,12,1,73,26,64,6,16,15,19,NA,NA,NA,NA,"N","N",4
"2012",2012-03-03,"Cairns Taipans","72482","Gold Coast Blaze","Cairns Convention Centre","Home",0,77,94,77,94,73,73,104.8,128,0.523,0.191,0.25,0.138,0.629,0.136,0.273,0.167,46.2,54.5,34.8,57.9,81.8,78.6,"200",43.4,7,21,28,12,13,4,14,1,77,30,65,8,23,9,11,65.8,9,24,33,10,19,7,10,2,94,36,66,11,19,11,14,NA,NA,NA,NA,"N","N",-17
"2012",2012-03-02,"Sydney Kings","72481","Melbourne United","Sydney Entertainment Centre","Home",0,61,66,61,66,74,74,82.5,89.3,0.373,0.203,0.25,0.288,0.438,0.135,0.308,0.042,35.6,40.3,15.4,29.4,56.7,30,"200",33.5,10,30,40,10,17,2,15,7,61,21,59,2,13,17,30,40,12,27,39,11,27,10,10,2,66,29,72,5,17,3,10,NA,NA,NA,NA,"N","N",-5
"2012",2012-02-26,"Perth Wildcats","72479","Cairns Taipans","Challenge Stadium","Home",0,78,83,78,83,79,79,99.1,105.4,0.449,0.178,0.324,0.25,0.549,0.229,0.188,0.262,39.7,49.2,29.2,36.8,73.9,88.9,"200",47.1,11,23,34,14,21,8,14,3,78,27,68,7,24,17,23,53,6,26,32,19,18,5,18,0,83,30,61,7,19,16,18,NA,NA,NA,NA,"N","N",-5
"2012",2012-02-26,"Cairns Taipans","72479","Perth Wildcats","Challenge Stadium","Away",1,83,78,83,78,79,79,105.4,99.1,0.549,0.229,0.188,0.262,0.449,0.178,0.324,0.25,49.2,39.7,36.8,29.2,88.9,73.9,"200",53,6,26,32,19,18,5,18,0,83,30,61,7,19,16,18,47.1,11,23,34,14,21,8,14,3,78,27,68,7,24,17,23,NA,NA,NA,NA,"N","N",5
"2012",2012-02-26,"Sydney Kings","72478","Townsville Crocodiles","Sydney Entertainment Centre","Home",1,71,69,71,69,75,75,95.1,92.4,0.397,0.188,0.306,0.333,0.371,0.214,0.324,0.371,36.5,35.5,33.3,11.1,72.4,95.8,"200",39.1,11,25,36,10,21,7,14,4,71,23,63,4,12,21,29,32.2,11,23,34,12,23,5,16,1,69,22,62,2,18,23,24,NA,NA,NA,NA,"N","N",2
"2012",2012-02-26,"Townsville Crocodiles","72478","Sydney Kings","Sydney Entertainment Centre","Away",0,69,71,69,71,75,75,92.4,95.1,0.371,0.214,0.324,0.371,0.397,0.188,0.306,0.333,35.5,36.5,11.1,33.3,95.8,72.4,"200",32.2,11,23,34,12,23,5,16,1,69,22,62,2,18,23,24,39.1,11,25,36,10,21,7,14,4,71,23,63,4,12,21,29,NA,NA,NA,NA,"N","N",-2
"2012",2012-02-25,"Adelaide 36ers","72477","Melbourne United","State Netball and Hockey Centre","Away",1,92,83,92,83,73,73,126,113.6,0.667,0.233,0.226,0.471,0.466,0.164,0.486,0.189,52.9,40.5,58.3,39.1,85.7,73.7,"200",71.2,7,24,31,16,16,5,17,7,92,27,51,14,24,24,28,50.9,17,18,35,18,22,5,12,0,83,30,74,9,23,14,19,NA,NA,NA,NA,"N","N",9
"2012",2012-02-24,"Adelaide 36ers","72475","Perth Wildcats","Adelaide Arena","Home",0,79,90,79,90,76,76,104.5,119,0.432,0.251,0.524,0.203,0.514,0.159,0.39,0.222,37.8,43.1,28.6,57.1,62.5,88.9,"200",44.5,22,20,42,11,20,6,19,5,79,28,74,8,28,15,24,73,16,25,41,20,24,9,12,4,90,31,72,12,21,16,18,NA,NA,NA,NA,"N","N",-11
"2012",2012-02-24,"Perth Wildcats","72475","Adelaide 36ers","Adelaide Arena","Away",1,90,79,90,79,76,76,119,104.5,0.514,0.159,0.39,0.222,0.432,0.251,0.524,0.203,43.1,37.8,57.1,28.6,88.9,62.5,"200",73,16,25,41,20,24,9,12,4,90,31,72,12,21,16,18,44.5,22,20,42,11,20,6,19,5,79,28,74,8,28,15,24,NA,NA,NA,NA,"N","N",11
"2012",2012-02-23,"New Zealand Breakers","72474","Townsville Crocodiles","North Shore Events Centre","Home",1,81,70,81,70,72,72,112.4,97.2,0.523,0.222,0.375,0.182,0.46,0.208,0.333,0.19,47,41.3,26.9,30,80,85.7,"200",62.6,15,25,40,16,16,6,16,5,81,31,66,7,26,12,15,28,9,18,27,6,18,4,15,2,70,26,63,6,20,12,14,NA,NA,NA,NA,"N","N",11
"2012",2012-02-23,"Townsville Crocodiles","72474","New Zealand Breakers","North Shore Events Centre","Away",0,70,81,70,81,72,72,97.2,112.4,0.46,0.208,0.333,0.19,0.523,0.222,0.375,0.182,41.3,47,30,26.9,85.7,80,"200",28,9,18,27,6,18,4,15,2,70,26,63,6,20,12,14,62.6,15,25,40,16,16,6,16,5,81,31,66,7,26,12,15,NA,NA,NA,NA,"N","N",-11
"2012",2012-02-19,"Perth Wildcats","72472","Sydney Kings","Challenge Stadium","Home",1,91,74,91,74,87,87,104.3,84.8,0.446,0.183,0.4,0.205,0.464,0.275,0.289,0.129,38.6,41.4,35.7,30.4,70.8,56.3,"200",69.5,18,27,45,22,21,12,16,4,91,32,83,10,28,17,24,31.8,11,27,38,8,24,7,24,6,74,29,70,7,23,9,16,NA,NA,NA,NA,"N","N",17
"2012",2012-02-19,"Sydney Kings","72472","Perth Wildcats","Challenge Stadium","Away",0,74,91,74,91,87,87,84.8,104.3,0.464,0.275,0.289,0.129,0.446,0.183,0.4,0.205,41.4,38.6,30.4,35.7,56.3,70.8,"195",31.8,11,27,38,8,24,7,24,6,74,29,70,7,23,9,16,69.5,18,27,45,22,21,12,16,4,91,32,83,10,28,17,24,NA,NA,NA,NA,"N","N",-17
"2012",2012-02-18,"Cairns Taipans","72471","Melbourne United","Cairns Convention Centre","Home",1,77,56,77,56,74,74,103.8,75.5,0.53,0.175,0.256,0.09,0.379,0.189,0.29,0.145,46.3,33.9,37.5,26.3,33.3,47.4,"200",56.8,10,29,39,16,18,5,13,6,77,31,67,9,24,6,18,22.9,9,22,31,7,20,5,14,7,56,21,62,5,19,9,19,NA,NA,NA,NA,"N","N",21
"2012",2012-02-17,"Townsville Crocodiles","72470","Cairns Taipans","Townsville Entertainment Centre","Home",1,75,43,75,43,72,72,103.9,59.6,0.478,0.152,0.227,0.164,0.275,0.166,0.27,0.072,43.3,26.1,24,12.5,91.7,50,"200",57.2,10,34,44,10,15,5,11,5,75,29,67,6,25,11,12,6.8,10,27,37,5,12,2,12,0,43,18,69,2,16,5,10,NA,NA,NA,NA,"N","N",32
"2012",2012-02-17,"Cairns Taipans","72470","Townsville Crocodiles","Townsville Entertainment Centre","Away",0,43,75,43,75,72,72,59.6,103.9,0.275,0.166,0.27,0.072,0.478,0.152,0.227,0.164,26.1,43.3,12.5,24,50,91.7,"200",6.8,10,27,37,5,12,2,12,0,43,18,69,2,16,5,10,57.2,10,34,44,10,15,5,11,5,75,29,67,6,25,11,12,NA,NA,NA,NA,"N","N",-32
"2012",2012-02-16,"New Zealand Breakers","72469","Illawarra Hawks","North Shore Events Centre","Home",1,82,74,82,74,72,72,113.1,102.1,0.557,0.166,0.324,0.23,0.46,0.207,0.292,0.274,50.8,40.3,31.6,38.9,66.7,81,"200",52.6,11,23,34,9,22,6,12,4,82,31,61,6,19,14,21,31.9,7,17,24,11,19,4,15,2,74,25,62,7,18,17,21,NA,NA,NA,NA,"N","N",8
"2012",2012-02-12,"Adelaide 36ers","72468","Townsville Crocodiles","Adelaide Arena","Home",1,79,74,79,74,80,80,99.3,93,0.462,0.251,0.256,0.197,0.446,0.201,0.323,0.246,43.9,40,25,30,61.9,88.9,"200",54.4,10,29,39,21,16,7,20,1,79,29,66,3,12,13,21,47.2,10,21,31,13,18,12,16,3,74,26,65,6,20,16,18,NA,NA,NA,NA,"N","N",5
"2012",2012-02-12,"Townsville Crocodiles","72468","Adelaide 36ers","Adelaide Arena","Away",0,74,79,74,79,80,80,93,99.3,0.446,0.201,0.323,0.246,0.462,0.251,0.256,0.197,40,43.9,30,25,88.9,61.9,"200",47.2,10,21,31,13,18,12,16,3,74,26,65,6,20,16,18,54.4,10,29,39,21,16,7,20,1,79,29,66,3,12,13,21,NA,NA,NA,NA,"N","N",-5
"2012",2012-02-11,"New Zealand Breakers","72467","Illawarra Hawks","WIN Entertainment Centre","Away",0,64,80,64,80,68,68,93.6,116.9,0.447,0.219,0.406,0.076,0.596,0.175,0.2,0.211,37.9,50.9,42.9,43.5,71.4,80,"200",27.6,13,19,32,6,17,5,15,1,64,25,66,9,21,5,7,69.1,7,28,35,18,13,7,12,3,80,29,57,10,23,12,15,NA,NA,NA,NA,"N","N",-16
"2012",2012-02-10,"Sydney Kings","72466","Gold Coast Blaze","Sydney Entertainment Centre","Home",0,72,84,72,84,77,77,93,108.5,0.465,0.245,0.237,0.333,0.514,0.116,0.257,0.139,43.9,44.4,23.1,38.5,73.1,62.5,"200",51.8,9,29,38,17,13,4,19,6,72,25,57,3,13,19,26,62,9,26,35,21,23,4,9,5,84,32,72,10,26,10,16,NA,NA,NA,NA,"N","N",-12
"2012",2012-02-10,"Cairns Taipans","72465","Perth Wildcats","Cairns Convention Centre","Home",1,76,67,76,67,74,74,102.1,90.1,0.527,0.255,0.25,0.304,0.477,0.242,0.304,0.094,46.4,43.8,38.9,29.4,85,75,"200",46.5,8,24,32,15,16,4,19,2,76,26,56,7,18,17,20,29.5,7,16,23,11,25,12,18,2,67,28,64,5,17,6,8,NA,NA,NA,NA,"N","N",9
"2012",2012-02-10,"Perth Wildcats","72465","Cairns Taipans","Cairns Convention Centre","Away",0,67,76,67,76,74,74,90.1,102.1,0.477,0.242,0.304,0.094,0.527,0.255,0.25,0.304,43.8,46.4,29.4,38.9,75,85,"199",29.5,7,16,23,11,25,12,18,2,67,28,64,5,17,6,8,46.5,8,24,32,15,16,4,19,2,76,26,56,7,18,17,20,NA,NA,NA,NA,"N","N",-9
"2012",2012-02-05,"Townsville Crocodiles","72464","Adelaide 36ers","Townsville Entertainment Centre","Home",1,89,71,89,71,76,76,117.2,93.5,0.486,0.145,0.366,0.264,0.468,0.184,0.179,0.19,44.4,41.3,27.3,35,86.4,75,"200",64.2,15,26,41,11,14,6,11,4,89,32,72,6,22,19,22,34.5,5,23,28,12,21,4,14,3,71,26,63,7,20,12,16,NA,NA,NA,NA,"N","N",18
"2012",2012-02-05,"Adelaide 36ers","72464","Townsville Crocodiles","Townsville Entertainment Centre","Away",0,71,89,71,89,76,76,93.5,117.2,0.468,0.184,0.179,0.19,0.486,0.145,0.366,0.264,41.3,44.4,35,27.3,75,86.4,"200",34.5,5,23,28,12,21,4,14,3,71,26,63,7,20,12,16,64.2,15,26,41,11,14,6,11,4,89,32,72,6,22,19,22,NA,NA,NA,NA,"N","N",-18
"2012",2012-02-03,"Cairns Taipans","72462","Townsville Crocodiles","Cairns Convention Centre","Home",1,85,81,85,81,71,71,118.9,113.3,0.571,0.098,0.103,0.206,0.507,0.112,0.313,0.194,50.8,43.3,40,38.5,86.7,72.2,"200",63.6,3,26,29,21,18,3,7,1,85,32,63,8,20,13,15,44.5,10,22,32,5,18,4,8,2,81,29,67,10,26,13,18,NA,NA,NA,NA,"N","N",4
"2012",2012-02-03,"Townsville Crocodiles","72462","Cairns Taipans","Cairns Convention Centre","Away",0,81,85,81,85,71,71,113.3,118.9,0.507,0.112,0.313,0.194,0.571,0.098,0.103,0.206,43.3,50.8,38.5,40,72.2,86.7,"200",44.5,10,22,32,5,18,4,8,2,81,29,67,10,26,13,18,63.6,3,26,29,21,18,3,7,1,85,32,63,8,20,13,15,NA,NA,NA,NA,"N","N",-4
"2012",2012-02-03,"Adelaide 36ers","72461","Melbourne United","State Netball and Hockey Centre","Away",0,81,87,81,87,89,89,91.1,97.9,0.421,0.202,0.31,0.329,0.532,0.236,0.118,0.339,37.1,50,26.9,36.4,74.2,77.8,"199",38.4,9,20,29,16,21,7,18,3,81,26,70,7,26,23,31,55.4,4,30,34,20,25,9,21,3,87,31,62,4,11,21,27,NA,NA,NA,NA,"N","N",-6
"2012",2012-02-02,"New Zealand Breakers","72460","Perth Wildcats","Vector Arena","Home",1,83,77,83,77,76,76,109.4,101.5,0.567,0.224,0.281,0.25,0.4,0.171,0.415,0.16,48.3,37.3,45.5,20,55.6,75,"200",54.6,9,23,32,20,27,9,17,2,83,29,60,10,22,15,27,48.2,17,24,41,13,27,9,13,3,77,28,75,4,20,12,16,NA,NA,NA,NA,"N","N",6
"2012",2012-02-02,"Perth Wildcats","72460","New Zealand Breakers","Vector Arena","Away",0,77,83,77,83,76,76,101.5,109.4,0.4,0.171,0.415,0.16,0.567,0.224,0.281,0.25,37.3,48.3,20,45.5,75,55.6,"200",48.2,17,24,41,13,27,9,13,3,77,28,75,4,20,12,16,54.6,9,23,32,20,27,9,17,2,83,29,60,10,22,15,27,NA,NA,NA,NA,"N","N",-6
"2012",2012-01-29,"Cairns Taipans","72459","Gold Coast Blaze","Gold Coast Convention Centre","Away",0,49,76,49,76,73,73,67.5,104.6,0.392,0.289,0.296,0.033,0.437,0.165,0.395,0.197,36.7,40.8,15.8,21.1,50,56,"200",1.8,8,19,27,7,20,0,21,1,49,22,60,3,19,2,4,54.6,15,23,38,18,14,8,12,2,76,29,71,4,19,14,25,NA,NA,NA,NA,"N","N",-27
"2012",2012-01-28,"Perth Wildcats","72458","Townsville Crocodiles","Challenge Stadium","Home",1,87,55,87,55,76,76,114.6,72.4,0.513,0.171,0.293,0.16,0.357,0.263,0.395,0.159,46.7,31.7,30.4,22.7,80,76.9,"200",73.9,12,29,41,21,18,13,13,3,87,35,75,7,23,12,15,26.1,15,23,38,13,20,7,20,1,55,20,63,5,22,10,13,NA,NA,NA,NA,"N","N",32
"2012",2012-01-28,"Townsville Crocodiles","72458","Perth Wildcats","Challenge Stadium","Away",0,55,87,55,87,76,76,72.4,114.6,0.357,0.263,0.395,0.159,0.513,0.171,0.293,0.16,31.7,46.7,22.7,30.4,76.9,80,"200",26.1,15,23,38,13,20,7,20,1,55,20,63,5,22,10,13,73.9,12,29,41,21,18,13,13,3,87,35,75,7,23,12,15,NA,NA,NA,NA,"N","N",-32
"2012",2012-01-27,"New Zealand Breakers","72456","Sydney Kings","North Shore Events Centre","Home",1,93,64,93,64,79,79,118.5,81.5,0.506,0.127,0.333,0.165,0.427,0.229,0.281,0.177,45.6,40.3,33.3,15.8,68.4,61.1,"200",75.6,13,26,39,26,17,8,10,1,93,36,79,8,24,13,19,38.5,9,23,32,15,17,7,18,6,64,25,62,3,19,11,18,NA,NA,NA,NA,"N","N",29
"2012",2012-01-27,"Sydney Kings","72456","New Zealand Breakers","North Shore Events Centre","Away",0,64,93,64,93,79,79,81.5,118.5,0.427,0.229,0.281,0.177,0.506,0.127,0.333,0.165,40.3,45.6,15.8,33.3,61.1,68.4,"200",38.5,9,23,32,15,17,7,18,6,64,25,62,3,19,11,18,75.6,13,26,39,26,17,8,10,1,93,36,79,8,24,13,19,NA,NA,NA,NA,"N","N",-29
"2012",2012-01-25,"Townsville Crocodiles","72455","Adelaide 36ers","Townsville Entertainment Centre","Home",1,79,69,79,69,77,77,102.6,89.6,0.508,0.169,0.303,0.182,0.433,0.26,0.316,0.164,43.9,38.8,52.9,24,63.2,68.8,"200",49.1,10,23,33,10,17,9,13,2,79,29,66,9,17,12,19,33.8,12,26,38,5,19,10,20,4,69,26,67,6,25,11,16,NA,NA,NA,NA,"N","N",10
"2012",2012-01-25,"Adelaide 36ers","72455","Townsville Crocodiles","Townsville Entertainment Centre","Away",0,69,79,69,79,77,77,89.6,102.6,0.433,0.26,0.316,0.164,0.508,0.169,0.303,0.182,38.8,43.9,24,52.9,68.8,63.2,"200",33.8,12,26,38,5,19,10,20,4,69,26,67,6,25,11,16,49.1,10,23,33,10,17,9,13,2,79,29,66,9,17,12,19,NA,NA,NA,NA,"N","N",-10
"2012",2012-01-22,"Adelaide 36ers","72454","Cairns Taipans","Adelaide Arena","Home",0,75,87,75,87,70,70,106.5,123.5,0.462,0.27,0.543,0.212,0.545,0.199,0.464,0.227,42.4,50,25,35.3,82.4,78.9,"200",41.6,19,16,35,11,19,6,19,3,75,28,66,5,20,14,17,61.1,13,15,28,17,19,10,14,3,87,33,66,6,17,15,19,NA,NA,NA,NA,"N","N",-12
"2012",2012-01-22,"Cairns Taipans","72454","Adelaide 36ers","Adelaide Arena","Away",1,87,75,87,75,70,70,123.5,106.5,0.545,0.199,0.464,0.227,0.462,0.27,0.543,0.212,50,42.4,35.3,25,78.9,82.4,"200",61.1,13,15,28,17,19,10,14,3,87,33,66,6,17,15,19,41.6,19,16,35,11,19,6,19,3,75,28,66,5,20,14,17,NA,NA,NA,NA,"N","N",12
"2012",2012-01-21,"Townsville Crocodiles","72453","Illawarra Hawks","Townsville Entertainment Centre","Home",1,65,63,65,63,63,63,103.1,99.9,0.485,0.127,0.29,0,0.458,0.127,0.267,0.153,43.3,42.4,31.8,23.5,0,64.3,"200",46.8,9,22,31,15,15,5,8,2,65,29,67,7,22,0,0,42,8,22,30,12,12,5,8,1,63,25,59,4,17,9,14,NA,NA,NA,NA,"N","N",2
"2012",2012-01-20,"Cairns Taipans","72451","Illawarra Hawks","Cairns Convention Centre","Home",0,74,80,74,80,71,71,104.2,112.7,0.551,0.211,0.188,0.153,0.508,0.113,0.267,0.295,47.5,45.9,37.5,40,75,75,"200",46.2,6,26,32,12,21,5,15,4,74,28,59,9,24,9,12,49.8,8,22,30,11,14,3,8,1,80,28,61,6,15,18,24,NA,NA,NA,NA,"N","N",-6
"2012",2012-01-20,"Sydney Kings","72450","Perth Wildcats","Sydney Entertainment Centre","Home",0,75,76,75,76,78,78,96.5,97.7,0.438,0.206,0.395,0.277,0.48,0.244,0.421,0.068,41.5,44.6,18.8,20.8,52.9,83.3,"200",47.8,15,23,38,18,12,4,16,2,75,27,65,3,16,18,34,56.8,16,22,38,23,24,6,19,8,76,33,74,5,24,5,6,NA,NA,NA,NA,"N","N",-1
"2012",2012-01-20,"Perth Wildcats","72450","Sydney Kings","Sydney Entertainment Centre","Away",1,76,75,76,75,78,78,97.7,96.5,0.48,0.244,0.421,0.068,0.438,0.206,0.395,0.277,44.6,41.5,20.8,18.8,83.3,52.9,"200",56.8,16,22,38,23,24,6,19,8,76,33,74,5,24,5,6,47.8,15,23,38,18,12,4,16,2,75,27,65,3,16,18,34,NA,NA,NA,NA,"N","N",1
"2012",2012-01-19,"New Zealand Breakers","72449","Melbourne United","North Shore Events Centre","Home",1,91,77,91,77,80,80,113.6,96.1,0.559,0.225,0.289,0.221,0.485,0.187,0.333,0.215,50,46.2,40,23.1,75,60.9,"200",66.8,11,27,38,25,22,6,18,1,91,34,68,8,20,15,20,44.1,10,20,30,18,21,6,15,1,77,30,65,3,13,14,23,NA,NA,NA,NA,"N","N",14
"2012",2012-01-14,"Townsville Crocodiles","72447","Sydney Kings","Townsville Entertainment Centre","Home",1,85,85,118,114,100,100,117.4,113.5,0.482,0.08,0.143,0.44,0.489,0.139,0.339,0.234,41.7,43.6,36.7,35.7,86,73.3,"250",81.4,5,30,35,25,26,7,8,4,118,35,84,11,30,37,43,77.5,19,37,56,22,31,3,14,3,114,41,94,10,28,22,30,NA,NA,NA,NA,"N","Y",4
"2012",2012-01-14,"Sydney Kings","72447","Townsville Crocodiles","Townsville Entertainment Centre","Away",0,85,85,114,118,100,100,113.5,117.4,0.489,0.139,0.339,0.234,0.482,0.08,0.143,0.44,43.6,41.7,35.7,36.7,73.3,86,"250",77.5,19,37,56,22,31,3,14,3,114,41,94,10,28,22,30,81.4,5,30,35,25,26,7,8,4,118,35,84,11,30,37,43,NA,NA,NA,NA,"N","Y",-4
"2012",2012-01-13,"Cairns Taipans","72446","Illawarra Hawks","WIN Entertainment Centre","Away",1,61,59,61,59,65,65,94.2,91.1,0.409,0.154,0.355,0.106,0.446,0.232,0.276,0.161,37.9,39.3,25,37.5,70,90,"200",37.8,11,20,31,7,14,11,10,3,61,25,66,4,16,7,10,29.5,8,21,29,9,17,6,15,1,59,22,56,6,16,9,10,NA,NA,NA,NA,"N","N",2
"2012",2012-01-13,"New Zealand Breakers","72445","Adelaide 36ers","North Shore Events Centre","Home",1,80,63,80,63,78,78,102.4,80.6,0.463,0.256,0.38,0.062,0.427,0.218,0.208,0.291,42,36.4,46.7,33.3,62.5,61.5,"200",56.5,19,31,50,16,20,8,20,4,80,34,81,7,15,5,8,26.8,5,19,24,7,19,8,17,7,63,20,55,7,21,16,26,NA,NA,NA,NA,"N","N",17
"2012",2012-01-13,"Adelaide 36ers","72445","New Zealand Breakers","North Shore Events Centre","Away",0,63,80,63,80,78,78,80.6,102.4,0.427,0.218,0.208,0.291,0.463,0.256,0.38,0.062,36.4,42,33.3,46.7,61.5,62.5,"200",26.8,5,19,24,7,19,8,17,7,63,20,55,7,21,16,26,56.5,19,31,50,16,20,8,20,4,80,34,81,7,15,5,8,NA,NA,NA,NA,"N","N",-17
"2012",2012-01-13,"Perth Wildcats","72444","Gold Coast Blaze","Challenge Stadium","Home",1,92,80,92,80,80,80,114.5,99.6,0.439,0.087,0.306,0.365,0.437,0.274,0.444,0.254,39.2,36.6,28,38.5,87.1,69.2,"200",70.1,11,25,36,16,25,13,7,6,92,29,74,7,25,27,31,41.2,20,25,45,14,27,4,22,3,80,26,71,10,26,18,26,NA,NA,NA,NA,"N","N",12
"2012",2012-01-08,"New Zealand Breakers","72443","Melbourne United","State Netball and Hockey Centre","Away",1,90,79,90,79,74,74,121.6,106.7,0.6,0.243,0.368,0.185,0.531,0.176,0.364,0.172,52.3,45.3,41.7,32.3,60,73.3,"200",66.8,14,24,38,19,18,5,18,4,90,34,65,10,24,12,20,43.4,8,14,22,12,19,5,13,5,79,29,64,10,31,11,15,NA,NA,NA,NA,"N","N",11
"2012",2012-01-07,"Townsville Crocodiles","72442","Illawarra Hawks","WIN Entertainment Centre","Away",1,72,57,72,57,76,76,95,75.2,0.516,0.211,0.214,0.111,0.351,0.211,0.294,0.149,44.4,31.3,40.9,22.7,58.3,62.5,"200",50,9,33,42,15,20,5,16,2,72,28,63,9,22,7,12,27.2,10,24,34,15,15,6,16,1,57,21,67,5,22,10,16,NA,NA,NA,NA,"N","N",15
"2012",2012-01-07,"Sydney Kings","72441","Gold Coast Blaze","Sydney Entertainment Centre","Home",1,102,96,102,96,89,89,114.5,107.7,0.539,0.146,0.361,0.247,0.59,0.258,0.308,0.153,49.4,51.4,36.8,44,63.3,57.9,"200",77.8,13,23,36,22,19,8,13,7,102,38,77,7,19,19,30,53.6,12,27,39,14,31,5,23,6,96,37,72,11,25,11,19,NA,NA,NA,NA,"N","N",6
"2012",2012-01-07,"Adelaide 36ers","72440","Cairns Taipans","Adelaide Arena","Home",0,66,72,67,72,72,72,93.3,100.3,0.371,0.195,0.395,0.273,0.468,0.125,0.188,0.226,33.3,41.9,20.8,35.3,69.2,70,"200",32.8,17,26,43,6,23,6,14,2,67,22,66,5,24,18,26,44,6,26,32,10,17,4,9,4,72,26,62,6,17,14,20,NA,NA,NA,NA,"N","N",-5
"2012",2012-01-07,"Cairns Taipans","72440","Adelaide 36ers","Adelaide Arena","Away",1,72,66,72,67,72,72,100.3,93.3,0.468,0.125,0.188,0.226,0.371,0.195,0.395,0.273,41.9,33.3,35.3,20.8,70,69.2,"200",44,6,26,32,10,17,4,9,4,72,26,62,6,17,14,20,32.8,17,26,43,6,23,6,14,2,67,22,66,5,24,18,26,NA,NA,NA,NA,"N","N",5
"2012",2012-01-06,"Perth Wildcats","72439","Melbourne United","Challenge Stadium","Home",1,72,67,72,67,79,79,91.5,85.2,0.385,0.191,0.432,0.154,0.439,0.305,0.343,0.136,35.9,39.4,30.8,27.3,66.7,69.2,"200",50,19,25,44,13,15,13,15,2,72,28,78,4,13,12,18,38.4,12,23,35,18,19,7,24,5,67,26,66,6,22,9,13,NA,NA,NA,NA,"N","N",5
"2012",2011-12-31,"Townsville Crocodiles","72438","Perth Wildcats","Townsville Entertainment Centre","Home",0,76,97,76,97,78,78,97.4,124.3,0.446,0.192,0.28,0.277,0.573,0.154,0.364,0.147,40,52,27.3,33.3,75,73.3,"200",28.8,7,18,25,12,22,2,15,2,76,26,65,6,22,18,24,83.1,16,28,44,27,22,6,12,1,97,39,75,8,24,11,15,NA,NA,NA,NA,"N","N",-21
"2012",2011-12-31,"Perth Wildcats","72438","Townsville Crocodiles","Townsville Entertainment Centre","Away",1,97,76,97,76,78,78,124.3,97.4,0.573,0.154,0.364,0.147,0.446,0.192,0.28,0.277,52,40,33.3,27.3,73.3,75,"200",83.1,16,28,44,27,22,6,12,1,97,39,75,8,24,11,15,28.8,7,18,25,12,22,2,15,2,76,26,65,6,22,18,24,NA,NA,NA,NA,"N","N",21
"2012",2011-12-31,"Sydney Kings","72437","Illawarra Hawks","WIN Entertainment Centre","Away",1,86,83,86,83,86,86,100.3,96.8,0.533,0.303,0.302,0.344,0.462,0.187,0.226,0.354,44.3,41.5,40.7,25,70,76.7,"200",51,13,30,43,12,23,7,26,5,86,27,61,11,27,21,30,48,7,24,31,11,28,15,16,4,83,27,65,6,24,23,30,NA,NA,NA,NA,"N","N",3
"2012",2011-12-31,"Cairns Taipans","72435","New Zealand Breakers","Cairns Convention Centre","Home",1,74,57,74,57,77,77,95.9,73.9,0.475,0.246,0.265,0.262,0.373,0.311,0.45,0.104,44.3,34.3,18.2,21.1,88.9,43.8,"200",46.2,9,25,34,11,16,10,19,3,74,27,61,4,22,16,18,12.8,18,22,40,2,21,7,24,3,57,23,67,4,19,7,16,NA,NA,NA,NA,"N","N",17
"2012",2011-12-31,"New Zealand Breakers","72435","Cairns Taipans","Cairns Convention Centre","Away",0,57,74,57,74,77,77,73.9,95.9,0.373,0.311,0.45,0.104,0.475,0.246,0.265,0.262,34.3,44.3,21.1,18.2,43.8,88.9,"200",12.8,18,22,40,2,21,7,24,3,57,23,67,4,19,7,16,46.2,9,25,34,11,16,10,19,3,74,27,61,4,22,16,18,NA,NA,NA,NA,"N","N",-17
