"Season","Date","Team","Opp","Venue","HA","Player","Status","Pos","Min","FIC","Off","Def","Reb","Ast","PF","STL","TO","BLK","PTS","FGM","FGA","3PM","3PA","FTM","FTA","Gameid","result","mov","doubles","fantasy"
"2017",2016-10-21,"Cairns Taipans","Adelaide 36ers","Adelaide Arena","Away","Jarrad Weeks","Bench","PG",20.6,8.6,1,2,3,4,2,1,1,1,7,2,5,0,1,3,3,"240436",0,-16,0,31
"2017",2016-10-21,"Cairns Taipans","Adelaide 36ers","Adelaide Arena","Away","Nathan Jawai","Bench","C",14.0166666667,-3.5,0,2,2,0,3,0,2,1,2,0,3,0,0,2,6,"240436",0,-16,0,1
"2017",2016-10-21,"Cairns Taipans","Adelaide 36ers","Adelaide Arena","Away","Stephen Weigh","Bench","SF",11.5,6,1,3,4,1,1,0,0,0,6,2,5,2,4,0,0,"240436",0,-16,0,19
"2017",2016-10-21,"Cairns Taipans","Adelaide 36ers","Adelaide Arena","Away","Damon Heuir","Bench","PG",4.4,1,0,0,0,0,1,0,0,0,3,1,2,1,2,0,0,"240436",0,-16,0,4
"2017",2016-10-21,"Cairns Taipans","Adelaide 36ers","Adelaide Arena","Away","Team","","",NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"240436",0,-16,NA,NA
"2017",2016-10-21,"Adelaide 36ers","Cairns Taipans","Adelaide Arena","Home","Nathan Sobey","Starter","SF",35.1,14.2,0,9,9,5,3,0,2,0,15,7,12,1,1,0,0,"240436",1,16,1,45
"2017",2016-10-21,"Adelaide 36ers","Cairns Taipans","Adelaide Arena","Home","Jerome Randle","Starter","PG",30.5166666667,18.8,0,2,2,8,0,1,2,0,23,6,12,1,3,10,10,"240436",1,16,1,51
"2017",2016-10-21,"Adelaide 36ers","Cairns Taipans","Adelaide Arena","Home","Daniel Johnson","Starter","C",29.55,10.1,4,6,10,2,1,2,4,0,13,5,13,0,3,3,3,"240436",1,16,2,51
"2017",2016-10-21,"Adelaide 36ers","Cairns Taipans","Adelaide Arena","Home","Eric Jacobsen","Starter","PF",26.4333333333,2.2,2,3,5,3,4,0,4,0,7,3,7,0,0,1,2,"240436",1,16,0,19
"2017",2016-10-21,"Adelaide 36ers","Cairns Taipans","Adelaide Arena","Home","Brendan Teys","Starter","SG",25.9166666667,1.2,1,3,4,0,0,0,2,0,6,3,8,0,3,0,0,"240436",1,16,0,11
"2017",2016-10-21,"Adelaide 36ers","Cairns Taipans","Adelaide Arena","Home","Matt Hodgson","Bench","C",17.7333333333,5.8,2,2,4,0,2,0,1,0,8,3,4,0,0,2,2,"240436",1,16,0,18
"2017",2016-10-21,"Adelaide 36ers","Cairns Taipans","Adelaide Arena","Home","Terrance Ferguson","Bench","SF",15.2666666667,4.6,1,2,3,0,4,1,1,1,8,2,5,2,4,2,3,"240436",1,16,0,23
"2017",2016-10-21,"Adelaide 36ers","Cairns Taipans","Adelaide Arena","Home","Anthony Drmic","Bench","SF",12.6666666667,2.2,1,0,1,0,1,1,0,0,3,1,2,0,0,1,2,"240436",1,16,0,11
"2017",2016-10-21,"Adelaide 36ers","Cairns Taipans","Adelaide Arena","Home","Majok Deng","Bench","C",6.25,-0.8,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,"240436",1,16,0,3
"2017",2016-10-21,"Adelaide 36ers","Cairns Taipans","Adelaide Arena","Home","Nelson Larkins","Bench","PG",0.3166666667,-0.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"240436",1,16,0,2
"2017",2016-10-21,"Adelaide 36ers","Cairns Taipans","Adelaide Arena","Home","Adam Doyle","Bench","SG",0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"240436",1,16,0,2
"2017",2016-10-21,"Adelaide 36ers","Cairns Taipans","Adelaide Arena","Home","Sam Johns","Bench","PG",0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"240436",1,16,0,2
"2017",2016-10-21,"Adelaide 36ers","Cairns Taipans","Adelaide Arena","Home","Team","","",NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"240436",1,16,NA,NA
"2017",2016-10-21,"Perth Wildcats","Illawarra Hawks","Challenge Stadium","Home","Damian Martin","Starter","SG",32.7666666667,7.8,1,6,7,8,3,0,3,0,1,0,2,0,2,1,2,"240435",1,7,0,34
"2017",2016-10-21,"Perth Wildcats","Illawarra Hawks","Challenge Stadium","Home","Casey Prather","Starter","SF",28.8666666667,16.4,5,1,6,4,2,1,3,1,24,9,17,0,3,6,7,"240435",1,7,1,52
"2017",2016-10-21,"Perth Wildcats","Illawarra Hawks","Challenge Stadium","Home","Matthew Knight","Starter","C",25.6166666667,12.8,2,6,8,2,2,0,1,1,12,4,6,0,0,4,6,"240435",1,7,1,37
"2017",2016-10-21,"Perth Wildcats","Illawarra Hawks","Challenge Stadium","Home","Jarrod Kenny","Starter","PG",23.5166666667,2.8,0,4,4,1,2,1,2,0,6,1,5,1,1,3,4,"240435",1,7,0,17
"2017",2016-10-21,"Perth Wildcats","Illawarra Hawks","Challenge Stadium","Home","Jameel McKay","Starter","PF",23.5,14.8,6,2,8,1,1,0,3,4,14,6,10,0,0,2,2,"240435",1,7,1,49
"2017",2016-10-21,"Perth Wildcats","Illawarra Hawks","Challenge Stadium","Home","Andre Ingram","Bench","SG",20.8166666667,3.5,0,1,1,1,2,1,2,0,9,3,7,3,5,0,0,"240435",1,7,0,17
"2017",2016-10-21,"Perth Wildcats","Illawarra Hawks","Challenge Stadium","Home","Jesse Wagstaff","Bench","PF",18.55,-3,1,1,2,0,4,0,0,0,4,2,9,0,3,0,0,"240435",1,7,0,8
"2017",2016-10-21,"Perth Wildcats","Illawarra Hawks","Challenge Stadium","Home","Greg Hire","Bench","SG",8.85,3.8,0,3,3,0,0,0,0,0,3,1,2,1,1,0,0,"240435",1,7,0,12
"2017",2016-10-21,"Perth Wildcats","Illawarra Hawks","Challenge Stadium","Home","Angus Brandt","Bench","C",6.9333333333,2.5,0,1,1,0,0,1,0,0,3,1,2,0,0,1,2,"240435",1,7,0,10
"2017",2016-10-21,"Perth Wildcats","Illawarra Hawks","Challenge Stadium","Home","Dexter Kernich-Drew","Bench","SF",5.4666666667,-0.2,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,"240435",1,7,0,3
"2017",2016-10-21,"Perth Wildcats","Illawarra Hawks","Challenge Stadium","Home","Shawn Redhage","Bench","PF",5.0166666667,2,0,2,2,1,2,0,0,0,2,1,2,0,1,0,0,"240435",1,7,0,11
"2017",2016-10-21,"Perth Wildcats","Illawarra Hawks","Challenge Stadium","Home","Team","","",NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"240435",1,7,NA,NA
"2017",2016-10-21,"Illawarra Hawks","Perth Wildcats","Challenge Stadium","Away","A.J. Ogilvy","Starter","C",31.9166666667,16.6,2,10,12,1,4,3,2,3,15,5,10,0,1,5,9,"240435",0,-7,2,68
"2017",2016-10-21,"Illawarra Hawks","Perth Wildcats","Challenge Stadium","Away","Rotnei Clarke","Starter","PG",30.7333333333,7.2,1,2,3,4,2,0,0,0,13,4,13,1,3,4,4,"240435",0,-7,1,29
"2017",2016-10-21,"Illawarra Hawks","Perth Wildcats","Challenge Stadium","Away","Marvelle Harris","Starter","SG",28.3833333333,-1.2,0,0,0,1,3,2,2,0,9,4,12,0,4,1,2,"240435",0,-7,0,11
"2017",2016-10-21,"Illawarra Hawks","Perth Wildcats","Challenge Stadium","Away","Rhys Martin","Starter","SF",22.8833333333,6.2,3,2,5,2,1,0,1,0,5,2,5,1,2,0,0,"240435",0,-7,0,22
"2017",2016-10-21,"Illawarra Hawks","Perth Wildcats","Challenge Stadium","Away","Nicholas Kay","Starter","PF",17.6666666667,2.8,2,1,3,2,4,0,1,0,7,3,7,0,0,1,2,"240435",0,-7,0,16
"2017",2016-10-21,"Illawarra Hawks","Perth Wildcats","Challenge Stadium","Away","Kevin White","Bench","SG",20.9333333333,14.2,0,2,2,1,0,2,1,0,16,6,7,4,4,0,0,"240435",0,-7,1,33
"2017",2016-10-21,"Illawarra Hawks","Perth Wildcats","Challenge Stadium","Away","Tim Coenraad","Bench","SF",13.45,2.8,0,1,1,3,1,2,2,0,4,1,5,0,2,2,2,"240435",0,-7,0,17
"2017",2016-10-21,"Illawarra Hawks","Perth Wildcats","Challenge Stadium","Away","Oscar Forman","Bench","PF",11.9333333333,-4.2,0,0,0,0,4,0,0,0,0,0,3,0,3,0,0,"240435",0,-7,0,-1
"2017",2016-10-21,"Illawarra Hawks","Perth Wildcats","Challenge Stadium","Away","Cody Ellis","Bench","PF",11.9166666667,0,0,1,1,1,1,0,2,0,3,1,3,1,2,0,0,"240435",0,-7,0,4
"2017",2016-10-21,"Illawarra Hawks","Perth Wildcats","Challenge Stadium","Away","Michael Holyfield","Bench","C",10.1,-0.2,0,3,3,1,4,0,1,0,1,0,1,0,0,1,2,"240435",0,-7,0,7
"2017",2016-10-21,"Illawarra Hawks","Perth Wildcats","Challenge Stadium","Away","Team","","",NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"240435",0,-7,NA,NA
"2017",2016-10-20,"Sydney Kings","New Zealand Breakers","Vector Arena","Away","Kevin Lisch","Starter","SG",34.0666666667,6.1,0,2,2,1,2,0,0,0,14,4,10,2,7,4,5,"240434",1,14,1,21
"2017",2016-10-20,"Sydney Kings","New Zealand Breakers","Vector Arena","Away","Brad Newley","Starter","SF",31.8666666667,16.5,0,4,4,6,2,3,0,0,13,5,8,0,1,3,4,"240434",1,14,1,51
"2017",2016-10-20,"Sydney Kings","New Zealand Breakers","Vector Arena","Away","Jason Cadee","Starter","PG",31.5833333333,5.2,0,2,2,4,1,0,2,0,15,4,14,3,9,4,6,"240434",1,14,1,25
"2017",2016-10-20,"Sydney Kings","New Zealand Breakers","Vector Arena","Away","Greg Whittington","Starter","PF",31.1833333333,18.9,1,6,7,1,3,3,1,0,22,7,10,3,4,5,7,"240434",1,14,1,52
"2017",2016-10-20,"Sydney Kings","New Zealand Breakers","Vector Arena","Away","Aleks Maric","Starter","C",17.8166666667,5.5,1,2,3,3,2,2,2,1,3,1,3,0,0,1,2,"240434",1,14,0,27
"2017",2016-10-20,"Sydney Kings","New Zealand Breakers","Vector Arena","Away","Josh Powell","Bench","PF",18.9333333333,8.1,0,3,3,1,3,0,2,0,17,8,11,0,0,1,1,"240434",1,14,1,23
"2017",2016-10-20,"Sydney Kings","New Zealand Breakers","Vector Arena","Away","Tom Garlepp","Bench","PF",16.9166666667,9,2,4,6,2,3,0,0,0,8,3,5,1,1,1,2,"240434",1,14,0,29
"2017",2016-10-20,"Sydney Kings","New Zealand Breakers","Vector Arena","Away","Michael Bryson","Bench","SG",14.3333333333,2,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,"240434",1,14,0,11
"2017",2016-10-20,"Sydney Kings","New Zealand Breakers","Vector Arena","Away","Jeromie Hill","Bench","PF",2.3833333333,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,"240434",1,14,0,4
"2017",2016-10-20,"Sydney Kings","New Zealand Breakers","Vector Arena","Away","Dion Prewster","Bench","SG",0.8333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"240434",1,14,0,2
"2017",2016-10-20,"Sydney Kings","New Zealand Breakers","Vector Arena","Away","Team","","",NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"240434",1,14,NA,NA
"2017",2016-10-20,"New Zealand Breakers","Sydney Kings","Vector Arena","Home","Thomas Abercrombie","Starter","SF",33.6666666667,10.8,1,2,3,1,2,1,0,0,17,5,10,2,4,5,6,"240434",0,-14,1,30
"2017",2016-10-20,"New Zealand Breakers","Sydney Kings","Vector Arena","Home","Ben Woodside","Starter","PG",30.5166666667,5,0,1,1,6,3,0,5,0,10,4,6,0,1,2,2,"240434",0,-14,1,19
"2017",2016-10-20,"New Zealand Breakers","Sydney Kings","Vector Arena","Home","Kirk Penney","Starter","SG",28.7333333333,8.2,2,7,9,3,2,0,3,0,8,3,8,2,6,0,0,"240434",0,-14,0,31
"2017",2016-10-20,"New Zealand Breakers","Sydney Kings","Vector Arena","Home","Alex Pledger","Starter","C",20.1166666667,10.5,1,6,7,0,0,0,1,2,10,4,6,0,0,2,4,"240434",0,-14,1,28
"2017",2016-10-20,"New Zealand Breakers","Sydney Kings","Vector Arena","Home","Mika Vukona","Starter","PF",12.5833333333,-0.5,0,1,1,4,4,1,2,0,0,0,2,0,0,0,2,"240434",0,-14,0,11
"2017",2016-10-20,"New Zealand Breakers","Sydney Kings","Vector Arena","Home","Corey Webster","Bench","PG",27.75,5.5,0,1,1,2,2,0,2,0,14,5,11,4,7,0,0,"240434",0,-14,1,19
"2017",2016-10-20,"New Zealand Breakers","Sydney Kings","Vector Arena","Home","Akil Mitchell","Bench","PF",21.65,6.9,1,4,5,2,3,1,3,0,13,5,10,1,1,2,3,"240434",0,-14,1,26
"2017",2016-10-20,"New Zealand Breakers","Sydney Kings","Vector Arena","Home","Robert Loe","Bench","C",14.7833333333,-0.8,0,1,1,0,3,0,1,0,4,2,4,0,1,0,0,"240434",0,-14,0,3
"2017",2016-10-20,"New Zealand Breakers","Sydney Kings","Vector Arena","Home","Finn Delany","Bench","SF",5.3166666667,5.5,3,1,4,1,1,0,0,0,2,1,1,0,0,0,0,"240434",0,-14,0,16
"2017",2016-10-20,"New Zealand Breakers","Sydney Kings","Vector Arena","Home","Isaih Tueta","Bench","PG",4.8,0.2,0,2,2,0,0,1,0,0,0,0,3,0,1,0,0,"240434",0,-14,0,7
"2017",2016-10-20,"New Zealand Breakers","Sydney Kings","Vector Arena","Home","Team","","",NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"240434",0,-14,NA,NA
"2017",2016-10-20,"Melbourne United","Brisbane Bullets","Melbourne Arena","Home","Todd Blanchfield","Starter","SF",34.4166666667,6.5,0,4,4,0,2,1,0,0,8,3,5,0,2,2,2,"240433",1,8,0,21
"2017",2016-10-20,"Melbourne United","Brisbane Bullets","Melbourne Arena","Home","David Andersen","Starter","C",27.8666666667,13.8,1,3,4,1,3,3,0,2,15,5,10,1,4,4,4,"240433",1,8,1,48
"2017",2016-10-20,"Melbourne United","Brisbane Bullets","Melbourne Arena","Home","Cedric Jackson","Starter","PG",27.4833333333,3.4,1,1,2,2,3,1,3,0,14,6,11,0,1,2,7,"240433",1,8,1,18
"2017",2016-10-20,"Melbourne United","Brisbane Bullets","Melbourne Arena","Home","Majok Majok","Starter","PF",25.55,7.2,3,3,6,0,2,1,0,2,3,1,3,0,0,1,2,"240433",1,8,0,30
"2017",2016-10-20,"Melbourne United","Brisbane Bullets","Melbourne Arena","Home","Chris Goulding","Starter","SG",22.1833333333,5,0,1,1,1,3,2,2,0,13,5,11,3,6,0,0,"240433",1,8,1,24
"2017",2016-10-20,"Melbourne United","Brisbane Bullets","Melbourne Arena","Home","Ramone Moore","Bench","SG",24.45,9.4,3,2,5,2,2,1,2,0,15,6,12,0,0,3,3,"240433",1,8,1,33
"2017",2016-10-20,"Melbourne United","Brisbane Bullets","Melbourne Arena","Home","Tai Wesley","Bench","SF",17.6166666667,1.2,0,1,1,0,1,1,2,0,5,2,3,1,2,0,2,"240433",1,8,0,8
"2017",2016-10-20,"Melbourne United","Brisbane Bullets","Melbourne Arena","Home","Nate Tomlinson","Bench","PG",7.4166666667,0.8,0,0,0,0,0,0,0,0,3,1,2,0,1,1,2,"240433",1,8,0,4
"2017",2016-10-20,"Melbourne United","Brisbane Bullets","Melbourne Arena","Home","Devin Williams","Bench","PF",7.1,1.5,0,2,2,0,1,0,0,0,2,1,2,0,0,0,0,"240433",1,8,0,8
"2017",2016-10-20,"Melbourne United","Brisbane Bullets","Melbourne Arena","Home","Owen Odigie","Bench","SG",5.8166666667,-0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"240433",1,8,0,2
"2017",2016-10-20,"Melbourne United","Brisbane Bullets","Melbourne Arena","Home","Team","","",NA,NA,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"240433",1,8,NA,NA
"2017",2016-10-20,"Brisbane Bullets","Melbourne United","Melbourne Arena","Away","Torrey Craig","Starter","SF",34.1833333333,5,3,9,12,1,2,0,2,0,4,2,9,0,2,0,0,"240433",0,-8,1,27
"2017",2016-10-20,"Brisbane Bullets","Melbourne United","Melbourne Arena","Away","Daniel Kickert","Starter","PF",29.1666666667,17.4,1,3,4,4,2,0,1,0,23,10,13,0,0,3,3,"240433",0,-8,1,41
"2017",2016-10-20,"Brisbane Bullets","Melbourne United","Melbourne Arena","Away","Jermaine Beal","Starter","PG",29.1,2.4,1,1,2,0,2,0,0,0,8,1,6,1,3,5,5,"240433",0,-8,0,12
"2017",2016-10-20,"Brisbane Bullets","Melbourne United","Melbourne Arena","Away","Adam Gibson","Starter","SG",24.9333333333,0.5,0,1,1,2,4,0,2,0,7,3,7,1,4,0,0,"240433",0,-8,0,10
"2017",2016-10-20,"Brisbane Bullets","Melbourne United","Melbourne Arena","Away","Tom Jervis","Starter","C",18.7333333333,4.2,0,3,3,3,2,0,1,0,4,0,2,0,0,4,4,"240433",0,-8,0,16
"2017",2016-10-20,"Brisbane Bullets","Melbourne United","Melbourne Arena","Away","Cameron Bairstow","Bench","PF",18.6,7.4,5,4,9,0,2,1,4,0,15,6,14,0,1,3,3,"240433",0,-8,1,30
"2017",2016-10-20,"Brisbane Bullets","Melbourne United","Melbourne Arena","Away","Shaun Bruce","Bench","SG",12.1833333333,-2.8,0,0,0,1,4,0,2,0,4,1,4,0,1,2,2,"240433",0,-8,0,2
"2017",2016-10-20,"Brisbane Bullets","Melbourne United","Melbourne Arena","Away","Anthony Petrie","Bench","PF",11.65,2.6,0,2,2,1,2,2,0,0,4,1,5,0,0,2,3,"240433",0,-8,0,16
"2017",2016-10-20,"Brisbane Bullets","Melbourne United","Melbourne Arena","Away","Mitchell Young","Bench","PF",8.1666666667,-1.8,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,"240433",0,-8,0,-3
"2017",2016-10-20,"Brisbane Bullets","Melbourne United","Melbourne Arena","Away","Reuben Te Rangi","Bench","SF",8.1666666667,-0.2,0,0,0,1,1,0,1,0,1,0,0,0,0,1,2,"240433",0,-8,0,1
"2017",2016-10-20,"Brisbane Bullets","Melbourne United","Melbourne Arena","Away","Matthew Kenyon","Bench","SG",5.0333333333,-0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"240433",0,-8,0,0
"2017",2016-10-20,"Brisbane Bullets","Melbourne United","Melbourne Arena","Away","Team","","",NA,NA,4,2,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"240433",0,-8,NA,NA
"2017",2016-10-16,"Melbourne United","Illawarra Hawks","Melbourne Arena","Home","Todd Blanchfield","Starter","SF",32.2166666667,23.5,0,6,6,1,2,0,1,2,27,9,11,8,9,1,2,"240432",1,12,1,56
"2017",2016-10-16,"Melbourne United","Illawarra Hawks","Melbourne Arena","Home","Chris Goulding","Starter","SG",30.7666666667,12.6,1,2,3,7,1,1,4,0,16,6,12,3,5,1,1,"240432",1,12,1,42
"2017",2016-10-16,"Melbourne United","Illawarra Hawks","Melbourne Arena","Home","Cedric Jackson","Starter","PG",29.5,11.8,0,3,3,5,2,1,3,1,14,7,10,0,0,0,0,"240432",1,12,1,38
"2017",2016-10-16,"Melbourne United","Illawarra Hawks","Melbourne Arena","Home","Majok Majok","Starter","PF",26.05,14.4,3,8,11,2,2,2,1,0,9,4,7,0,0,1,1,"240432",1,12,1,47
"2017",2016-10-16,"Melbourne United","Illawarra Hawks","Melbourne Arena","Home","David Andersen","Starter","C",24.75,6.8,1,2,3,5,3,1,1,0,9,3,10,1,3,2,2,"240432",1,12,0,33
"2017",2016-10-16,"Melbourne United","Illawarra Hawks","Melbourne Arena","Home","Tai Wesley","Bench","SF",19.1666666667,7,2,3,5,0,3,0,0,1,10,3,8,2,3,2,2,"240432",1,12,1,28
"2017",2016-10-16,"Melbourne United","Illawarra Hawks","Melbourne Arena","Home","Ramone Moore","Bench","SG",11.75,-0.2,0,1,1,1,1,0,1,0,4,2,6,0,1,0,0,"240432",1,12,0,7
"2017",2016-10-16,"Melbourne United","Illawarra Hawks","Melbourne Arena","Home","Owen Odigie","Bench","SG",10.5,0.5,0,0,0,0,2,1,1,0,3,1,2,1,1,0,0,"240432",1,12,0,8
"2017",2016-10-16,"Melbourne United","Illawarra Hawks","Melbourne Arena","Home","Nate Tomlinson","Bench","SG",10.2333333333,2.8,0,0,0,2,1,0,1,0,3,1,1,1,1,0,0,"240432",1,12,0,10
"2017",2016-10-16,"Melbourne United","Illawarra Hawks","Melbourne Arena","Home","Devin Williams","Bench","PF",8.4166666667,-2.2,0,2,2,0,3,0,0,0,0,0,3,0,0,0,0,"240432",1,12,0,5
"2017",2016-10-16,"Melbourne United","Illawarra Hawks","Melbourne Arena","Home","Team","","",NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"240432",1,12,NA,NA
"2017",2016-10-16,"Illawarra Hawks","Melbourne United","Melbourne Arena","Away","Marvelle Harris","Starter","SF",28.9,14.1,0,2,2,1,0,5,1,0,20,8,15,1,2,3,3,"240432",0,-12,1,43
"2017",2016-10-16,"Illawarra Hawks","Melbourne United","Melbourne Arena","Away","Rotnei Clarke","Starter","PG",27.1166666667,5,0,3,3,1,0,1,1,0,10,4,11,2,9,0,0,"240432",0,-12,1,20
"2017",2016-10-16,"Illawarra Hawks","Melbourne United","Melbourne Arena","Away","A.J. Ogilvy","Starter","C",26.0666666667,11,2,6,8,2,3,0,3,3,10,4,7,1,2,1,2,"240432",0,-12,1,39
"2017",2016-10-16,"Illawarra Hawks","Melbourne United","Melbourne Arena","Away","Rhys Martin","Starter","SG",23.0166666667,5.8,2,2,4,3,3,1,1,0,9,3,10,1,5,2,2,"240432",0,-12,0,28
"2017",2016-10-16,"Illawarra Hawks","Melbourne United","Melbourne Arena","Away","Nicholas Kay","Starter","PF",21.6,4.2,2,3,5,2,0,1,1,0,4,2,8,0,2,0,0,"240432",0,-12,0,21
"2017",2016-10-16,"Illawarra Hawks","Melbourne United","Melbourne Arena","Away","Michael Holyfield","Bench","C",17.15,18.1,6,6,12,1,2,1,3,1,15,4,4,0,0,7,9,"240432",0,-12,2,58
"2017",2016-10-16,"Illawarra Hawks","Melbourne United","Melbourne Arena","Away","Tim Coenraad","Bench","SF",15.7166666667,2,0,2,2,0,2,1,2,1,6,2,6,2,4,0,0,"240432",0,-12,0,14
"2017",2016-10-16,"Illawarra Hawks","Melbourne United","Melbourne Arena","Away","Kevin White","Bench","SG",14.1166666667,2.2,2,1,3,1,2,1,0,0,3,1,5,0,2,1,2,"240432",0,-12,0,15
"2017",2016-10-16,"Illawarra Hawks","Melbourne United","Melbourne Arena","Away","Cody Ellis","Bench","PF",13.2666666667,-1.4,0,0,0,1,1,0,0,0,3,0,5,0,3,3,3,"240432",0,-12,0,4
"2017",2016-10-16,"Illawarra Hawks","Melbourne United","Melbourne Arena","Away","Oscar Forman","Bench","PF",12.9833333333,-0.5,1,1,2,0,1,0,1,0,3,1,5,1,5,0,0,"240432",0,-12,0,5
"2017",2016-10-16,"Illawarra Hawks","Melbourne United","Melbourne Arena","Away","Team","","",NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"240432",0,-12,NA,NA
"2017",2016-10-16,"Brisbane Bullets","Adelaide 36ers","Brisbane Entertainment Centre","Home","Torrey Craig","Starter","SF",36.2333333333,15.8,4,3,7,2,4,3,1,2,22,8,20,2,7,4,4,"240431",0,-3,1,60
"2017",2016-10-16,"Brisbane Bullets","Adelaide 36ers","Brisbane Entertainment Centre","Home","Jermaine Beal","Starter","PG",33.8333333333,7.4,0,1,1,2,1,0,2,0,21,6,16,4,10,5,5,"240431",0,-3,1,24
"2017",2016-10-16,"Brisbane Bullets","Adelaide 36ers","Brisbane Entertainment Centre","Home","Adam Gibson","Starter","SG",33.6833333333,5,0,2,2,4,3,2,2,0,7,3,8,1,4,0,0,"240431",0,-3,0,26
"2017",2016-10-16,"Brisbane Bullets","Adelaide 36ers","Brisbane Entertainment Centre","Home","Tom Jervis","Starter","C",27.6333333333,19.5,6,7,13,4,4,0,0,1,12,4,7,0,0,4,4,"240431",0,-3,2,69
"2017",2016-10-16,"Brisbane Bullets","Adelaide 36ers","Brisbane Entertainment Centre","Home","Daniel Kickert","Starter","PF",23.6333333333,4.5,2,3,5,4,0,0,1,0,4,2,9,0,1,0,0,"240431",0,-3,0,23
"2017",2016-10-16,"Brisbane Bullets","Adelaide 36ers","Brisbane Entertainment Centre","Home","Cameron Bairstow","Bench","SF",27.05,12.8,1,6,7,3,1,1,3,0,15,6,10,1,1,2,2,"240431",0,-3,1,36
"2017",2016-10-16,"Brisbane Bullets","Adelaide 36ers","Brisbane Entertainment Centre","Home","Shaun Bruce","Bench","SG",18.55,-3.5,0,0,0,2,1,0,2,0,0,0,4,0,2,0,0,"240431",0,-3,0,0
"2017",2016-10-16,"Brisbane Bullets","Adelaide 36ers","Brisbane Entertainment Centre","Home","Anthony Petrie","Bench","PF",12.6166666667,0.2,1,2,3,2,2,0,3,0,2,1,3,0,0,0,0,"240431",0,-3,0,8
"2017",2016-10-16,"Brisbane Bullets","Adelaide 36ers","Brisbane Entertainment Centre","Home","Mitchell Young","Bench","PF",7.7833333333,8.5,3,2,5,0,2,1,0,0,10,4,7,0,0,2,2,"240431",0,-3,1,26
"2017",2016-10-16,"Brisbane Bullets","Adelaide 36ers","Brisbane Entertainment Centre","Home","Matthew Kenyon","Bench","SG",3.9166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"240431",0,-3,0,0
"2017",2016-10-16,"Brisbane Bullets","Adelaide 36ers","Brisbane Entertainment Centre","Home","Team","","",NA,NA,5,4,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"240431",0,-3,NA,NA
"2017",2016-10-16,"Adelaide 36ers","Brisbane Bullets","Brisbane Entertainment Centre","Away","Jerome Randle","Starter","PG",38.25,20.6,1,2,3,4,1,2,3,0,34,14,22,1,4,5,5,"240431",1,3,1,54
"2017",2016-10-16,"Adelaide 36ers","Brisbane Bullets","Brisbane Entertainment Centre","Away","Eric Jacobsen","Starter","PF",37.2166666667,9.6,2,6,8,1,4,1,2,1,9,4,6,0,0,1,1,"240431",1,3,0,35
"2017",2016-10-16,"Adelaide 36ers","Brisbane Bullets","Brisbane Entertainment Centre","Away","Nathan Sobey","Starter","SF",30.3333333333,16.5,0,3,3,6,1,1,2,0,21,9,14,3,5,0,2,"240431",1,3,1,46
"2017",2016-10-16,"Adelaide 36ers","Brisbane Bullets","Brisbane Entertainment Centre","Away","Daniel Johnson","Starter","C",29.45,8.2,0,5,5,3,3,0,1,0,13,5,12,3,5,0,0,"240431",1,3,1,32
"2017",2016-10-16,"Adelaide 36ers","Brisbane Bullets","Brisbane Entertainment Centre","Away","Brendan Teys","Starter","SG",26.8666666667,1.2,0,2,2,2,3,1,1,0,6,3,9,0,4,0,0,"240431",1,3,0,17
"2017",2016-10-16,"Adelaide 36ers","Brisbane Bullets","Brisbane Entertainment Centre","Away","Terrance Ferguson","Bench","SF",21.1333333333,-0.2,1,1,2,0,0,0,2,0,6,3,8,0,0,0,0,"240431",1,3,0,7
